series,episode,baker_name,first_name,technical,result,signature_bake,show_stopper,baker_age,baker_occupation,hometown
10,1,Jamie Finn,Jamie,13,IN,NA,NA,20,Part-time waiter,Surrey
10,2,Jamie Finn,Jamie,11,OUT,NA,NA,20,Part-time waiter,Surrey
10,3,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,4,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,5,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,6,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,7,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,8,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,9,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,10,Jamie Finn,Jamie,NA,NA,NA,NA,20,Part-time waiter,Surrey
10,1,Michael Chakraverty,Michael,11,IN,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,2,Michael Chakraverty,Michael,4,IN,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,3,Michael Chakraverty,Michael,6,STAR BAKER,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,4,Michael Chakraverty,Michael,7,IN,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,5,Michael Chakraverty,Michael,8,IN,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,6,Michael Chakraverty,Michael,6,IN,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,7,Michael Chakraverty,Michael,5,OUT,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,8,Michael Chakraverty,Michael,NA,NA,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,9,Michael Chakraverty,Michael,NA,NA,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,10,Michael Chakraverty,Michael,NA,NA,NA,NA,26,Theatre manager/fitness instructor,Stratford-upon-Avon
10,1,Michelle Evans-Fecci,Michelle,6,STAR BAKER,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,2,Michelle Evans-Fecci,Michelle,8,IN,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,3,Michelle Evans-Fecci,Michelle,5,IN,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,4,Michelle Evans-Fecci,Michelle,5,IN,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,5,Michelle Evans-Fecci,Michelle,7,OUT,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,6,Michelle Evans-Fecci,Michelle,NA,NA,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,7,Michelle Evans-Fecci,Michelle,NA,NA,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,8,Michelle Evans-Fecci,Michelle,NA,NA,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,9,Michelle Evans-Fecci,Michelle,NA,NA,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,10,Michelle Evans-Fecci,Michelle,NA,NA,NA,NA,35,Print shop administrator,"Tenby, Wales"
10,1,Phil Thorne,Phil,8,IN,NA,NA,56,HGV driver,Rainham
10,2,Phil Thorne,Phil,3,IN,NA,NA,56,HGV driver,Rainham
10,3,Phil Thorne,Phil,10,IN,NA,NA,56,HGV driver,Rainham
10,4,Phil Thorne,Phil,6,OUT,NA,NA,56,HGV driver,Rainham
10,5,Phil Thorne,Phil,NA,NA,NA,NA,56,HGV driver,Rainham
10,6,Phil Thorne,Phil,NA,NA,NA,NA,56,HGV driver,Rainham
10,7,Phil Thorne,Phil,NA,NA,NA,NA,56,HGV driver,Rainham
10,8,Phil Thorne,Phil,NA,NA,NA,NA,56,HGV driver,Rainham
10,9,Phil Thorne,Phil,NA,NA,NA,NA,56,HGV driver,Rainham
10,10,Phil Thorne,Phil,NA,NA,NA,NA,56,HGV driver,Rainham
10,1,Priya O'Shea,Priya,7,IN,NA,NA,34,Marketing consultant,Leicester
10,2,Priya O'Shea,Priya,7,IN,NA,NA,34,Marketing consultant,Leicester
10,3,Priya O'Shea,Priya,4,IN,NA,NA,34,Marketing consultant,Leicester
10,4,Priya O'Shea,Priya,10,IN,NA,NA,34,Marketing consultant,Leicester
10,5,Priya O'Shea,Priya,2,IN,NA,NA,34,Marketing consultant,Leicester
10,6,Priya O'Shea,Priya,7,OUT,NA,NA,34,Marketing consultant,Leicester
10,7,Priya O'Shea,Priya,NA,NA,NA,NA,34,Marketing consultant,Leicester
10,8,Priya O'Shea,Priya,NA,NA,NA,NA,34,Marketing consultant,Leicester
10,9,Priya O'Shea,Priya,NA,NA,NA,NA,34,Marketing consultant,Leicester
10,10,Priya O'Shea,Priya,NA,NA,NA,NA,34,Marketing consultant,Leicester
10,1,Rosie Brandreth-Poynter,Rosie,2,IN,NA,NA,28,Veterinary surgeon,Somerset
10,2,Rosie Brandreth-Poynter,Rosie,5,IN,NA,NA,28,Veterinary surgeon,Somerset
10,3,Rosie Brandreth-Poynter,Rosie,9,IN,NA,NA,28,Veterinary surgeon,Somerset
10,4,Rosie Brandreth-Poynter,Rosie,4,IN,NA,NA,28,Veterinary surgeon,Somerset
10,5,Rosie Brandreth-Poynter,Rosie,5,IN,NA,NA,28,Veterinary surgeon,Somerset
10,6,Rosie Brandreth-Poynter,Rosie,5,IN,NA,NA,28,Veterinary surgeon,Somerset
10,7,Rosie Brandreth-Poynter,Rosie,1,IN,NA,NA,28,Veterinary surgeon,Somerset
10,8,Rosie Brandreth-Poynter,Rosie,2,IN,NA,NA,28,Veterinary surgeon,Somerset
10,9,Rosie Brandreth-Poynter,Rosie,1,OUT,NA,NA,28,Veterinary surgeon,Somerset
10,10,Rosie Brandreth-Poynter,Rosie,NA,NA,NA,NA,28,Veterinary surgeon,Somerset
10,1,Steph Blackwell,Steph,3,IN,NA,NA,28,Shop assistant,Chester
10,2,Steph Blackwell,Steph,10,IN,NA,NA,28,Shop assistant,Chester
10,3,Steph Blackwell,Steph,3,IN,NA,NA,28,Shop assistant,Chester
10,4,Steph Blackwell,Steph,1,STAR BAKER,NA,NA,28,Shop assistant,Chester
10,5,Steph Blackwell,Steph,4,STAR BAKER,NA,NA,28,Shop assistant,Chester
10,6,Steph Blackwell,Steph,3,STAR BAKER,NA,NA,28,Shop assistant,Chester
10,7,Steph Blackwell,Steph,4,IN,NA,NA,28,Shop assistant,Chester
10,8,Steph Blackwell,Steph,4,STAR BAKER,NA,NA,28,Shop assistant,Chester
10,9,Steph Blackwell,Steph,3,IN,NA,NA,28,Shop assistant,Chester
10,10,Steph Blackwell,Steph,3,Runner-up,NA,NA,28,Shop assistant,Chester
